Tue Sep  7 16:15:46 EDT 1999
Astronomical silicate, smoothed UV      
Computed by B.T.Draine (see Laor, A, & Draine, B.T. 1993 ApJ 402,441)
  21 1.000E-03 1.000E+01 = NRAD, a_1 (micron), a_NRAD (micron)
 241 1.000E+03 1.000E-03 = NWAV, w_1 (micron), w_NWAV (micron)

1.000E-03 = radius(micron) Astronomical silicate, smoothed UV      
w(micron)  Q_abs     Q_sca     g=<cos>
7.079E-02 7.502E-01 1.302E+00 8.42E-01
6.683E-02 7.307E-01 1.318E+00 8.37E-01
6.310E-02 7.118E-01 1.333E+00 8.35E-01
5.957E-02 7.368E-01 1.303E+00 8.65E-01
5.623E-02 8.136E-01 1.223E+00 9.14E-01
5.309E-02 8.433E-01 1.191E+00 9.32E-01
5.012E-02 8.622E-01 1.170E+00 9.43E-01
4.732E-02 8.751E-01 1.155E+00 9.51E-01
4.467E-02 8.847E-01 1.144E+00 9.57E-01
4.217E-02 8.921E-01 1.135E+00 9.61E-01
3.981E-02 8.983E-01 1.127E+00 9.65E-01
3.758E-02 9.035E-01 1.121E+00 9.68E-01
3.548E-02 9.083E-01 1.114E+00 9.71E-01
3.350E-02 9.126E-01 1.109E+00 9.74E-01
3.162E-02 9.167E-01 1.103E+00 9.77E-01
2.985E-02 9.207E-01 1.098E+00 9.79E-01
2.818E-02 9.247E-01 1.093E+00 9.81E-01
2.661E-02 9.287E-01 1.088E+00 9.84E-01
2.512E-02 9.329E-01 1.083E+00 9.86E-01
2.371E-02 9.377E-01 1.077E+00 9.88E-01
2.239E-02 9.429E-01 1.070E+00 9.89E-01
2.113E-02 9.466E-01 1.066E+00 9.91E-01
1.995E-02 9.516E-01 1.060E+00 9.92E-01
1.884E-02 9.567E-01 1.054E+00 9.93E-01
1.778E-02 9.569E-01 1.053E+00 9.94E-01
1.679E-02 9.590E-01 1.050E+00 9.94E-01
1.585E-02 9.615E-01 1.047E+00 9.95E-01
1.496E-02 9.637E-01 1.036E+00 9.96E-01
1.413E-02 9.666E-01 1.033E+00 9.96E-01
1.334E-02 9.705E-01 1.030E+00 9.97E-01
1.259E-02 9.720E-01 1.028E+00 9.97E-01
1.189E-02 9.733E-01 1.027E+00 9.98E-01
1.122E-02 9.763E-01 1.024E+00 9.98E-01
1.059E-02 9.817E-01 1.018E+00 9.99E-01
1.000E-02 9.790E-01 1.021E+00 9.98E-01
9.441E-03 9.791E-01 1.021E+00 9.99E-01
8.913E-03 9.800E-01 1.020E+00 9.99E-01
8.414E-03 9.810E-01 1.019E+00 9.99E-01
7.943E-03 9.821E-01 1.018E+00 9.99E-01
7.499E-03 9.837E-01 1.016E+00 9.99E-01
7.079E-03 9.847E-01 1.015E+00 9.99E-01
6.683E-03 9.854E-01 1.015E+00 9.99E-01
6.310E-03 9.863E-01 1.014E+00 9.99E-01
5.957E-03 9.871E-01 1.013E+00 1.00E+00
5.623E-03 9.878E-01 1.012E+00 1.00E+00
5.309E-03 9.883E-01 1.012E+00 1.00E+00
5.012E-03 9.886E-01 1.011E+00 1.00E+00
4.732E-03 9.888E-01 1.011E+00 1.00E+00
4.467E-03 9.887E-01 1.011E+00 1.00E+00
4.217E-03 9.885E-01 1.011E+00 1.00E+00
3.981E-03 9.882E-01 1.012E+00 1.00E+00
3.758E-03 9.877E-01 1.012E+00 1.00E+00
3.548E-03 9.870E-01 1.013E+00 1.00E+00
3.350E-03 9.861E-01 1.014E+00 1.00E+00
3.162E-03 9.849E-01 1.015E+00 1.00E+00
2.985E-03 9.834E-01 1.017E+00 1.00E+00
2.818E-03 9.814E-01 1.019E+00 1.00E+00
2.661E-03 9.785E-01 1.021E+00 1.00E+00
2.512E-03 9.745E-01 1.025E+00 1.00E+00
2.371E-03 9.692E-01 1.031E+00 1.00E+00
2.239E-03 9.930E-01 1.007E+00 1.00E+00
2.113E-03 9.917E-01 1.008E+00 1.00E+00
1.995E-03 9.900E-01 1.010E+00 1.00E+00
1.884E-03 9.879E-01 1.012E+00 1.00E+00
1.778E-03 9.849E-01 1.015E+00 1.00E+00
1.679E-03 9.811E-01 1.019E+00 1.00E+00
1.585E-03 9.921E-01 1.008E+00 1.00E+00
1.496E-03 9.900E-01 1.010E+00 1.00E+00
1.413E-03 9.895E-01 1.010E+00 1.00E+00
1.334E-03 9.866E-01 1.013E+00 1.00E+00
1.259E-03 9.827E-01 1.017E+00 1.00E+00
1.189E-03 9.775E-01 1.022E+00 1.00E+00
1.122E-03 9.703E-01 1.030E+00 1.00E+00
1.059E-03 9.605E-01 1.039E+00 1.00E+00
1.000E-03 9.473E-01 1.052E+00 1.00E+00

3.9811E+00 = radius(micron) Astronomical silicate, smoothed UV      
w(micron)  Q_abs     Q_sca     g=<cos>
1.000E+03 5.504E-04 6.346E-07 3.16E-04
9.441E+02 6.178E-04 7.989E-07 3.55E-04
8.913E+02 6.934E-04 1.006E-06 3.98E-04
8.414E+02 7.783E-04 1.266E-06 4.46E-04
7.943E+02 8.737E-04 1.594E-06 5.01E-04
7.499E+02 9.808E-04 2.008E-06 5.62E-04
7.079E+02 1.101E-03 2.528E-06 6.30E-04
6.683E+02 1.236E-03 3.183E-06 7.07E-04
6.310E+02 1.388E-03 4.007E-06 7.93E-04
5.957E+02 1.558E-03 5.046E-06 8.90E-04
5.623E+02 1.750E-03 6.354E-06 9.99E-04
5.309E+02 1.965E-03 8.001E-06 1.12E-03
5.012E+02 2.207E-03 1.008E-05 1.26E-03
4.732E+02 2.480E-03 1.269E-05 1.41E-03
4.467E+02 2.786E-03 1.598E-05 1.58E-03
4.217E+02 3.131E-03 2.013E-05 1.78E-03
3.981E+02 3.520E-03 2.535E-05 1.99E-03
3.758E+02 3.957E-03 3.193E-05 2.23E-03
3.548E+02 4.449E-03 4.021E-05 2.51E-03
3.350E+02 5.003E-03 5.066E-05 2.81E-03
3.162E+02 5.627E-03 6.382E-05 3.15E-03
2.985E+02 6.333E-03 8.041E-05 3.54E-03
2.818E+02 7.132E-03 1.013E-04 3.97E-03
2.661E+02 8.034E-03 1.277E-04 4.45E-03
2.512E+02 9.055E-03 1.609E-04 4.99E-03
2.371E+02 1.021E-02 2.028E-04 5.59E-03
2.239E+02 1.151E-02 2.556E-04 6.27E-03
2.113E+02 1.300E-02 3.223E-04 7.03E-03
1.995E+02 1.468E-02 4.064E-04 7.88E-03
1.884E+02 1.659E-02 5.126E-04 8.83E-03
1.778E+02 1.878E-02 6.467E-04 9.90E-03
1.679E+02 2.127E-02 8.161E-04 1.11E-02
1.585E+02 2.412E-02 1.030E-03 1.24E-02
1.496E+02 2.738E-02 1.301E-03 1.39E-02
1.413E+02 3.112E-02 1.643E-03 1.56E-02
1.334E+02 3.543E-02 2.076E-03 1.74E-02
1.259E+02 4.041E-02 2.624E-03 1.95E-02
1.189E+02 4.618E-02 3.317E-03 2.18E-02
1.122E+02 5.285E-02 4.198E-03 2.44E-02
1.059E+02 6.061E-02 5.315E-03 2.72E-02
1.000E+02 6.972E-02 6.732E-03 3.04E-02
9.441E+01 8.037E-02 8.533E-03 3.39E-02
8.913E+01 9.288E-02 1.082E-02 3.77E-02
8.414E+01 1.076E-01 1.374E-02 4.19E-02
7.943E+01 1.251E-01 1.746E-02 4.65E-02
7.499E+01 1.458E-01 2.220E-02 5.15E-02
7.079E+01 1.704E-01 2.825E-02 5.69E-02
6.683E+01 1.997E-01 3.598E-02 6.26E-02
6.310E+01 2.346E-01 4.585E-02 6.87E-02
5.957E+01 2.761E-01 5.847E-02 7.51E-02
5.623E+01 3.254E-01 7.457E-02 8.17E-02
5.309E+01 3.834E-01 9.514E-02 8.85E-02
5.012E+01 4.517E-01 1.213E-01 9.54E-02
4.732E+01 5.314E-01 1.545E-01 1.02E-01
4.467E+01 6.234E-01 1.963E-01 1.09E-01
4.217E+01 7.283E-01 2.487E-01 1.16E-01
3.981E+01 8.442E-01 3.128E-01 1.23E-01
3.758E+01 9.709E-01 3.908E-01 1.31E-01
3.548E+01 1.107E+00 4.856E-01 1.39E-01
3.350E+01 1.248E+00 5.956E-01 1.48E-01
3.162E+01 1.387E+00 7.167E-01 1.56E-01
2.985E+01 1.512E+00 8.419E-01 1.66E-01
2.818E+01 1.613E+00 9.605E-01 1.79E-01
2.661E+01 1.685E+00 1.065E+00 1.93E-01
2.512E+01 1.726E+00 1.148E+00 2.11E-01
2.371E+01 1.736E+00 1.196E+00 2.33E-01
2.239E+01 1.725E+00 1.216E+00 2.60E-01
2.113E+01 1.703E+00 1.201E+00 2.92E-01
1.995E+01 1.678E+00 1.158E+00 3.30E-01
1.884E+01 1.649E+00 1.068E+00 3.79E-01
1.778E+01 1.605E+00 9.806E-01 4.35E-01
1.679E+01 1.550E+00 9.502E-01 4.92E-01
1.585E+01 1.504E+00 1.025E+00 5.44E-01
1.496E+01 1.484E+00 1.230E+00 5.79E-01
1.413E+01 1.535E+00 1.496E+00 6.00E-01
1.334E+01 1.653E+00 1.500E+00 6.29E-01
1.259E+01 1.637E+00 1.423E+00 6.37E-01
1.189E+01 1.587E+00 1.371E+00 6.43E-01
1.122E+01 1.552E+00 1.329E+00 6.56E-01
1.059E+01 1.529E+00 1.287E+00 6.72E-01
1.000E+01 1.500E+00 1.186E+00 7.00E-01
9.441E+00 1.431E+00 1.060E+00 7.23E-01
8.913E+00 1.294E+00 7.751E-01 7.64E-01
8.414E+00 1.174E+00 5.548E-01 8.02E-01
7.943E+00 9.165E-01 4.243E-01 8.29E-01
7.499E+00 6.738E-01 1.199E+00 8.33E-01
7.079E+00 6.665E-01 2.149E+00 8.20E-01
6.683E+00 7.179E-01 2.685E+00 8.16E-01
6.310E+00 7.514E-01 2.848E+00 8.06E-01
5.957E+00 8.125E-01 2.962E+00 7.92E-01
5.623E+00 7.743E-01 2.806E+00 7.70E-01
5.309E+00 8.405E-01 2.465E+00 7.39E-01
5.012E+00 8.533E-01 2.215E+00 7.15E-01
4.732E+00 8.404E-01 1.734E+00 6.52E-01
4.467E+00 9.254E-01 1.506E+00 6.36E-01
4.217E+00 8.742E-01 1.250E+00 5.99E-01
3.981E+00 9.458E-01 1.210E+00 6.28E-01
3.758E+00 9.134E-01 1.248E+00 6.91E-01
3.548E+00 9.398E-01 1.449E+00 7.47E-01
3.350E+00 9.530E-01 1.597E+00 8.15E-01
3.162E+00 9.344E-01 1.820E+00 8.35E-01
2.985E+00 9.249E-01 1.844E+00 8.63E-01
2.818E+00 9.254E-01 1.767E+00 8.60E-01
2.661E+00 9.176E-01 1.608E+00 8.50E-01
2.512E+00 9.256E-01 1.427E+00 8.31E-01
2.371E+00 9.297E-01 1.300E+00 8.18E-01
2.239E+00 9.375E-01 1.297E+00 8.27E-01
2.113E+00 9.434E-01 1.409E+00 8.43E-01
1.995E+00 9.512E-01 1.528E+00 8.60E-01
1.884E+00 9.610E-01 1.539E+00 8.71E-01
1.778E+00 9.667E-01 1.421E+00 8.72E-01
1.679E+00 9.667E-01 1.282E+00 8.69E-01
1.585E+00 9.621E-01 1.248E+00 8.74E-01
1.496E+00 9.681E-01 1.328E+00 8.89E-01
1.413E+00 9.775E-01 1.398E+00 9.00E-01
1.334E+00 9.710E-01 1.330E+00 8.97E-01
1.259E+00 9.819E-01 1.228E+00 8.94E-01
1.189E+00 9.815E-01 1.242E+00 8.99E-01
1.122E+00 9.833E-01 1.308E+00 9.09E-01
1.059E+00 9.886E-01 1.261E+00 9.11E-01
1.000E+00 9.906E-01 1.198E+00 9.11E-01
9.441E-01 9.906E-01 1.242E+00 9.17E-01
8.913E-01 9.899E-01 1.239E+00 9.19E-01
8.414E-01 9.908E-01 1.186E+00 9.18E-01
7.943E-01 9.907E-01 1.219E+00 9.23E-01
7.499E-01 9.890E-01 1.198E+00 9.24E-01
7.079E-01 9.869E-01 1.187E+00 9.25E-01
6.683E-01 9.851E-01 1.198E+00 9.27E-01
6.310E-01 9.828E-01 1.176E+00 9.27E-01
5.957E-01 9.803E-01 1.188E+00 9.29E-01
5.623E-01 9.773E-01 1.173E+00 9.29E-01
5.309E-01 9.742E-01 1.176E+00 9.30E-01
5.012E-01 9.708E-01 1.175E+00 9.30E-01
4.732E-01 9.673E-01 1.167E+00 9.30E-01
4.467E-01 9.636E-01 1.170E+00 9.30E-01
4.217E-01 9.599E-01 1.170E+00 9.31E-01
3.981E-01 9.562E-01 1.167E+00 9.30E-01
3.758E-01 9.524E-01 1.166E+00 9.30E-01
3.548E-01 9.486E-01 1.165E+00 9.30E-01
3.350E-01 9.447E-01 1.165E+00 9.29E-01
3.162E-01 9.407E-01 1.165E+00 9.29E-01
2.985E-01 9.367E-01 1.166E+00 9.28E-01
2.818E-01 9.326E-01 1.165E+00 9.27E-01
2.661E-01 9.283E-01 1.166E+00 9.26E-01
2.512E-01 9.236E-01 1.167E+00 9.24E-01
2.371E-01 9.186E-01 1.169E+00 9.22E-01
2.239E-01 9.127E-01 1.172E+00 9.19E-01
2.113E-01 9.056E-01 1.176E+00 9.15E-01
1.995E-01 8.977E-01 1.180E+00 9.10E-01
1.884E-01 8.889E-01 1.186E+00 9.05E-01
1.778E-01 8.790E-01 1.194E+00 8.98E-01
1.679E-01 8.674E-01 1.203E+00 8.90E-01
1.585E-01 8.543E-01 1.214E+00 8.81E-01
1.496E-01 8.428E-01 1.223E+00 8.73E-01
1.413E-01 8.401E-01 1.224E+00 8.73E-01
1.334E-01 8.395E-01 1.223E+00 8.75E-01
1.259E-01 8.362E-01 1.224E+00 8.74E-01
1.189E-01 8.309E-01 1.227E+00 8.72E-01
1.122E-01 8.234E-01 1.233E+00 8.68E-01
1.059E-01 8.120E-01 1.242E+00 8.62E-01
1.000E-01 8.003E-01 1.252E+00 8.57E-01
9.441E-02 7.943E-01 1.256E+00 8.56E-01
8.913E-02 7.998E-01 1.247E+00 8.64E-01
8.414E-02 7.956E-01 1.250E+00 8.62E-01
7.943E-02 7.790E-01 1.265E+00 8.54E-01
7.499E-02 7.595E-01 1.282E+00 8.46E-01
7.079E-02 7.446E-01 1.294E+00 8.41E-01
6.683E-02 7.261E-01 1.310E+00 8.36E-01
6.310E-02 7.084E-01 1.325E+00 8.34E-01
5.957E-02 7.344E-01 1.296E+00 8.64E-01
5.623E-02 8.112E-01 1.217E+00 9.14E-01
5.309E-02 8.409E-01 1.185E+00 9.32E-01
5.012E-02 8.599E-01 1.165E+00 9.43E-01
4.732E-02 8.729E-01 1.151E+00 9.51E-01
4.467E-02 8.825E-01 1.140E+00 9.56E-01
4.217E-02 8.901E-01 1.131E+00 9.61E-01
3.981E-02 8.964E-01 1.124E+00 9.65E-01
3.758E-02 9.018E-01 1.117E+00 9.68E-01
3.548E-02 9.067E-01 1.111E+00 9.72E-01
3.350E-02 9.112E-01 1.106E+00 9.74E-01
3.162E-02 9.155E-01 1.101E+00 9.77E-01
2.985E-02 9.197E-01 1.096E+00 9.79E-01
2.818E-02 9.238E-01 1.091E+00 9.81E-01
2.661E-02 9.279E-01 1.086E+00 9.84E-01
2.512E-02 9.323E-01 1.080E+00 9.86E-01
2.371E-02 9.360E-01 1.064E+00 9.88E-01
2.239E-02 9.413E-01 1.059E+00 9.89E-01
2.113E-02 9.453E-01 1.055E+00 9.91E-01
1.995E-02 9.503E-01 1.050E+00 9.92E-01
1.884E-02 9.552E-01 1.045E+00 9.93E-01
1.778E-02 9.559E-01 1.044E+00 9.94E-01
1.679E-02 9.583E-01 1.042E+00 9.94E-01
1.585E-02 9.610E-01 1.039E+00 9.95E-01
1.496E-02 9.637E-01 1.036E+00 9.96E-01
1.413E-02 9.666E-01 1.033E+00 9.96E-01
1.334E-02 9.705E-01 1.030E+00 9.97E-01
1.259E-02 9.720E-01 1.028E+00 9.97E-01
1.189E-02 9.733E-01 1.027E+00 9.98E-01
1.122E-02 9.763E-01 1.024E+00 9.98E-01
1.059E-02 9.817E-01 1.018E+00 9.99E-01
1.000E-02 9.790E-01 1.021E+00 9.98E-01
9.441E-03 9.791E-01 1.021E+00 9.99E-01
8.913E-03 9.800E-01 1.020E+00 9.99E-01
8.414E-03 9.810E-01 1.019E+00 9.99E-01
7.943E-03 9.822E-01 1.018E+00 9.99E-01
7.499E-03 9.838E-01 1.016E+00 9.99E-01
7.079E-03 9.848E-01 1.015E+00 9.99E-01
6.683E-03 9.856E-01 1.014E+00 9.99E-01
6.310E-03 9.865E-01 1.013E+00 9.99E-01
5.957E-03 9.875E-01 1.013E+00 1.00E+00
5.623E-03 9.883E-01 1.012E+00 1.00E+00
5.309E-03 9.890E-01 1.011E+00 1.00E+00
5.012E-03 9.895E-01 1.011E+00 1.00E+00
4.732E-03 9.898E-01 1.010E+00 1.00E+00
4.467E-03 9.899E-01 1.010E+00 1.00E+00
4.217E-03 9.900E-01 1.010E+00 1.00E+00
3.981E-03 9.900E-01 1.010E+00 1.00E+00
3.758E-03 9.899E-01 1.010E+00 1.00E+00
3.548E-03 9.897E-01 1.010E+00 1.00E+00
3.350E-03 9.895E-01 1.011E+00 1.00E+00
3.162E-03 9.893E-01 1.011E+00 1.00E+00
2.985E-03 9.890E-01 1.011E+00 1.00E+00
2.818E-03 9.889E-01 1.011E+00 1.00E+00
2.661E-03 9.885E-01 1.011E+00 1.00E+00
2.512E-03 9.877E-01 1.012E+00 1.00E+00
2.371E-03 9.865E-01 1.014E+00 1.00E+00
2.239E-03 9.966E-01 1.003E+00 1.00E+00
2.113E-03 9.960E-01 1.004E+00 1.00E+00
1.995E-03 9.953E-01 1.005E+00 1.00E+00
1.884E-03 9.945E-01 1.005E+00 1.00E+00
1.778E-03 9.934E-01 1.007E+00 1.00E+00
1.679E-03 9.921E-01 1.008E+00 1.00E+00
1.585E-03 9.967E-01 1.003E+00 1.00E+00
1.496E-03 9.958E-01 1.004E+00 1.00E+00
1.413E-03 9.956E-01 1.004E+00 1.00E+00
1.334E-03 9.944E-01 1.006E+00 1.00E+00
1.259E-03 9.929E-01 1.007E+00 1.00E+00
1.189E-03 9.908E-01 1.009E+00 1.00E+00
1.122E-03 9.879E-01 1.012E+00 1.00E+00
1.059E-03 9.840E-01 1.016E+00 1.00E+00
1.000E-03 9.785E-01 1.021E+00 1.00E+00

6.3096E+00 = radius(micron) Astronomical silicate, smoothed UV      
w(micron)  Q_abs     Q_sca     g=<cos>
1.000E+03 8.750E-04 4.007E-06 7.94E-04
9.441E+02 9.824E-04 5.045E-06 8.91E-04
8.913E+02 1.103E-03 6.353E-06 1.00E-03
8.414E+02 1.239E-03 7.999E-06 1.12E-03
7.943E+02 1.391E-03 1.007E-05 1.26E-03
7.499E+02 1.563E-03 1.268E-05 1.41E-03
7.079E+02 1.756E-03 1.597E-05 1.58E-03
6.683E+02 1.972E-03 2.012E-05 1.78E-03
6.310E+02 2.216E-03 2.534E-05 1.99E-03
5.957E+02 2.491E-03 3.191E-05 2.24E-03
5.623E+02 2.800E-03 4.019E-05 2.51E-03
5.309E+02 3.148E-03 5.063E-05 2.82E-03
5.012E+02 3.541E-03 6.378E-05 3.16E-03
4.732E+02 3.983E-03 8.035E-05 3.55E-03
4.467E+02 4.483E-03 1.012E-04 3.98E-03
4.217E+02 5.047E-03 1.276E-04 4.47E-03
3.981E+02 5.685E-03 1.608E-04 5.01E-03
3.758E+02 6.405E-03 2.026E-04 5.62E-03
3.548E+02 7.221E-03 2.553E-04 6.31E-03
3.350E+02 8.143E-03 3.219E-04 7.08E-03
3.162E+02 9.190E-03 4.059E-04 7.95E-03
2.985E+02 1.038E-02 5.119E-04 8.92E-03
2.818E+02 1.174E-02 6.457E-04 1.00E-02
2.661E+02 1.328E-02 8.146E-04 1.12E-02
2.512E+02 1.504E-02 1.028E-03 1.26E-02
2.371E+02 1.706E-02 1.298E-03 1.41E-02
2.239E+02 1.936E-02 1.639E-03 1.59E-02
2.113E+02 2.201E-02 2.070E-03 1.78E-02
1.995E+02 2.506E-02 2.617E-03 2.00E-02
1.884E+02 2.859E-02 3.309E-03 2.24E-02
1.778E+02 3.268E-02 4.186E-03 2.52E-02
1.679E+02 3.743E-02 5.298E-03 2.82E-02
1.585E+02 4.298E-02 6.711E-03 3.17E-02
1.496E+02 4.949E-02 8.506E-03 3.55E-02
1.413E+02 5.715E-02 1.079E-02 3.99E-02
1.334E+02 6.621E-02 1.370E-02 4.47E-02
1.259E+02 7.700E-02 1.742E-02 5.02E-02
1.189E+02 8.993E-02 2.216E-02 5.62E-02
1.122E+02 1.055E-01 2.823E-02 6.31E-02
1.059E+02 1.243E-01 3.602E-02 7.07E-02
1.000E+02 1.473E-01 4.600E-02 7.91E-02
9.441E+01 1.755E-01 5.887E-02 8.85E-02
8.913E+01 2.103E-01 7.544E-02 9.89E-02
8.414E+01 2.536E-01 9.687E-02 1.10E-01
7.943E+01 3.077E-01 1.245E-01 1.23E-01
7.499E+01 3.754E-01 1.603E-01 1.36E-01
7.079E+01 4.601E-01 2.066E-01 1.49E-01
6.683E+01 5.653E-01 2.663E-01 1.63E-01
6.310E+01 6.937E-01 3.427E-01 1.76E-01
5.957E+01 8.464E-01 4.395E-01 1.87E-01
5.623E+01 1.020E+00 5.596E-01 1.96E-01
5.309E+01 1.207E+00 7.046E-01 2.02E-01
5.012E+01 1.390E+00 8.714E-01 2.04E-01
4.732E+01 1.552E+00 1.052E+00 2.05E-01
4.467E+01 1.678E+00 1.232E+00 2.06E-01
4.217E+01 1.757E+00 1.392E+00 2.10E-01
3.981E+01 1.791E+00 1.514E+00 2.19E-01
3.758E+01 1.786E+00 1.591E+00 2.32E-01
3.548E+01 1.754E+00 1.625E+00 2.50E-01
3.350E+01 1.709E+00 1.617E+00 2.74E-01
3.162E+01 1.663E+00 1.578E+00 3.05E-01
2.985E+01 1.629E+00 1.528E+00 3.42E-01
2.818E+01 1.612E+00 1.480E+00 3.87E-01
2.661E+01 1.611E+00 1.443E+00 4.36E-01
2.512E+01 1.621E+00 1.421E+00 4.85E-01
2.371E+01 1.632E+00 1.410E+00 5.29E-01
2.239E+01 1.633E+00 1.404E+00 5.65E-01
2.113E+01 1.621E+00 1.389E+00 5.93E-01
1.995E+01 1.599E+00 1.360E+00 6.17E-01
1.884E+01 1.579E+00 1.297E+00 6.44E-01
1.778E+01 1.559E+00 1.235E+00 6.77E-01
1.679E+01 1.540E+00 1.219E+00 7.08E-01
1.585E+01 1.531E+00 1.280E+00 7.33E-01
1.496E+01 1.540E+00 1.385E+00 7.46E-01
1.413E+01 1.564E+00 1.402E+00 7.48E-01
1.334E+01 1.510E+00 1.328E+00 7.42E-01
1.259E+01 1.451E+00 1.335E+00 7.43E-01
1.189E+01 1.413E+00 1.350E+00 7.48E-01
1.122E+01 1.387E+00 1.354E+00 7.56E-01
1.059E+01 1.358E+00 1.349E+00 7.64E-01
1.000E+01 1.335E+00 1.289E+00 7.83E-01
9.441E+00 1.287E+00 1.207E+00 8.02E-01
8.913E+00 1.225E+00 9.892E-01 8.46E-01
8.414E+00 1.187E+00 7.975E-01 8.85E-01
7.943E+00 1.069E+00 7.313E-01 9.12E-01
7.499E+00 9.018E-01 1.906E+00 8.97E-01
7.079E+00 8.995E-01 2.458E+00 8.63E-01
6.683E+00 9.817E-01 2.135E+00 8.22E-01
6.310E+00 9.739E-01 1.651E+00 7.66E-01
5.957E+00 1.022E+00 1.341E+00 7.23E-01
5.623E+00 1.013E+00 1.138E+00 6.98E-01
5.309E+00 9.928E-01 1.241E+00 7.51E-01
5.012E+00 1.017E+00 1.425E+00 8.12E-01
4.732E+00 1.005E+00 1.614E+00 8.56E-01
4.467E+00 9.891E-01 1.729E+00 8.72E-01
4.217E+00 1.002E+00 1.670E+00 8.78E-01
3.981E+00 9.890E-01 1.487E+00 8.66E-01
3.758E+00 9.833E-01 1.301E+00 8.52E-01
3.548E+00 9.825E-01 1.227E+00 8.44E-01
3.350E+00 9.822E-01 1.293E+00 8.51E-01
3.162E+00 9.856E-01 1.420E+00 8.68E-01
2.985E+00 9.940E-01 1.482E+00 8.81E-01
2.818E+00 1.001E+00 1.410E+00 8.84E-01
2.661E+00 1.001E+00 1.277E+00 8.80E-01
2.512E+00 9.942E-01 1.223E+00 8.82E-01
2.371E+00 9.918E-01 1.287E+00 8.94E-01
2.239E+00 9.983E-01 1.363E+00 9.04E-01
2.113E+00 9.908E-01 1.319E+00 9.03E-01
1.995E+00 9.978E-01 1.221E+00 8.99E-01
1.884E+00 9.942E-01 1.227E+00 9.02E-01
1.778E+00 9.946E-01 1.291E+00 9.12E-01
1.679E+00 9.977E-01 1.253E+00 9.14E-01
1.585E+00 9.978E-01 1.194E+00 9.13E-01
1.496E+00 9.964E-01 1.234E+00 9.18E-01
1.413E+00 9.945E-01 1.233E+00 9.20E-01
1.334E+00 9.942E-01 1.184E+00 9.19E-01
1.259E+00 9.933E-01 1.215E+00 9.24E-01
1.189E+00 9.912E-01 1.196E+00 9.24E-01
1.122E+00 9.889E-01 1.184E+00 9.25E-01
1.059E+00 9.868E-01 1.196E+00 9.28E-01
1.000E+00 9.843E-01 1.174E+00 9.28E-01
9.441E-01 9.816E-01 1.187E+00 9.29E-01
8.913E-01 9.786E-01 1.171E+00 9.29E-01
8.414E-01 9.755E-01 1.177E+00 9.31E-01
7.943E-01 9.721E-01 1.171E+00 9.31E-01
7.499E-01 9.688E-01 1.167E+00 9.31E-01
7.079E-01 9.654E-01 1.171E+00 9.32E-01
6.683E-01 9.620E-01 1.166E+00 9.32E-01
6.310E-01 9.586E-01 1.163E+00 9.32E-01
5.957E-01 9.552E-01 1.163E+00 9.32E-01
5.623E-01 9.519E-01 1.163E+00 9.32E-01
5.309E-01 9.486E-01 1.162E+00 9.32E-01
5.012E-01 9.454E-01 1.161E+00 9.32E-01
4.732E-01 9.423E-01 1.160E+00 9.32E-01
4.467E-01 9.392E-01 1.159E+00 9.32E-01
4.217E-01 9.361E-01 1.158E+00 9.32E-01
3.981E-01 9.331E-01 1.158E+00 9.31E-01
3.758E-01 9.302E-01 1.158E+00 9.31E-01
3.548E-01 9.272E-01 1.157E+00 9.30E-01
3.350E-01 9.242E-01 1.157E+00 9.30E-01
3.162E-01 9.211E-01 1.157E+00 9.29E-01
2.985E-01 9.180E-01 1.157E+00 9.28E-01
2.818E-01 9.147E-01 1.158E+00 9.27E-01
2.661E-01 9.112E-01 1.159E+00 9.26E-01
2.512E-01 9.074E-01 1.160E+00 9.24E-01
2.371E-01 9.032E-01 1.162E+00 9.22E-01
2.239E-01 8.981E-01 1.164E+00 9.19E-01
2.113E-01 8.917E-01 1.168E+00 9.15E-01
1.995E-01 8.846E-01 1.173E+00 9.10E-01
1.884E-01 8.764E-01 1.179E+00 9.05E-01
1.778E-01 8.671E-01 1.187E+00 8.98E-01
1.679E-01 8.561E-01 1.196E+00 8.90E-01
1.585E-01 8.435E-01 1.207E+00 8.80E-01
1.496E-01 8.324E-01 1.217E+00 8.73E-01
1.413E-01 8.301E-01 1.217E+00 8.73E-01
1.334E-01 8.300E-01 1.216E+00 8.74E-01
1.259E-01 8.271E-01 1.217E+00 8.74E-01
1.189E-01 8.223E-01 1.220E+00 8.71E-01
1.122E-01 8.152E-01 1.226E+00 8.68E-01
1.059E-01 8.043E-01 1.236E+00 8.61E-01
1.000E-01 7.931E-01 1.245E+00 8.56E-01
9.441E-02 7.878E-01 1.249E+00 8.56E-01
8.913E-02 7.938E-01 1.241E+00 8.64E-01
8.414E-02 7.901E-01 1.243E+00 8.62E-01
7.943E-02 7.740E-01 1.258E+00 8.53E-01
7.499E-02 7.552E-01 1.275E+00 8.45E-01
7.079E-02 7.409E-01 1.288E+00 8.41E-01
6.683E-02 7.231E-01 1.304E+00 8.35E-01
6.310E-02 7.061E-01 1.319E+00 8.34E-01
5.957E-02 7.328E-01 1.290E+00 8.64E-01
5.623E-02 8.096E-01 1.212E+00 9.14E-01
